feature_idx,effect_size,p_value,pos_mean_change,neg_mean_change,pos_std_change,neg_std_change,p_value_fdr
254,-0.48041195161329026,0.26679205838553577,0.016254924,0.09545019,0.1764109,0.14554828,0.9863660531545235
255,0.049980963144499506,0.9067153069581003,0.0062104333,-0.0029654822,0.2445116,0.116455585,0.9863660531545235
256,0.25757598504964574,0.5475294064824998,0.042607103,-0.002954791,0.20707868,0.14199193,0.9863660531545235
257,0.2587275986141646,0.5457552468071506,-0.040010776,-0.10081743,0.22075102,0.22753714,0.9863660531545235
258,0.042478071948599976,0.9206649215537411,-0.032190602,-0.041541804,0.14285427,0.24255686,0.9863660531545235
259,0.1899247143086154,0.6567966466147173,-0.0047551077,-0.03770516,0.1613772,0.16887674,0.9863660531545235
260,-0.43701759915668614,0.3112380379320105,-0.068011165,-0.0129442355,0.13768227,0.10914782,0.9863660531545235
261,0.9518397087137929,0.034241648753282644,0.07037239,-0.05552735,0.13809371,0.11923877,0.9863660531545235
262,0.03724775459771157,0.9304050412353617,-0.06485842,-0.07249517,0.1733003,0.20888357,0.9863660531545235
263,0.19813589499302164,0.6430365012578344,0.015810847,-0.0144139435,0.14911991,0.14417903,0.9863660531545235
264,-0.1495172575246294,0.7262574371049919,-0.01841516,0.011149027,0.21272366,0.17375909,0.9863660531545235
265,0.24693157134549232,0.5640711026176869,0.039154947,-0.002333658,0.16039355,0.16114508,0.9863660531545235
266,0.4591534468322507,0.28794921561108755,0.041724484,-0.087104134,0.25744826,0.2751265,0.9863660531545235
267,0.167553765559218,0.6949101922144179,0.026011936,0.00801816,0.11734291,0.09302266,0.9863660531545235
268,-0.34926575463310444,0.41636511366952034,0.028953062,0.0806292,0.15055974,0.13603692,0.9863660531545235
269,-0.6716677091102584,0.12542758414272462,-0.0727282,0.02122873,0.17099236,0.105626,0.9863660531545235
270,0.0020263997477086544,0.9962086731289588,-0.05072358,-0.051179655,0.19894558,0.22482604,0.9989613008958841
271,0.1820242177741,0.6701547611048304,0.03424727,0.0072281896,0.11828127,0.1546657,0.9863660531545235
272,-0.18699865346909572,0.6617306506133911,-0.047627132,-0.0011641543,0.16791481,0.27134594,0.9863660531545235
273,0.5966993018623932,0.17101101559453805,0.03485474,-0.057177328,0.08896122,0.17361267,0.9863660531545235
274,0.30931508810763886,0.4709355825468431,0.035369143,-0.024015684,0.2510976,0.12739907,0.9863660531545235
275,-0.33766043359992504,0.43179304465561386,-0.055853862,0.0033361176,0.20110469,0.14422917,0.9863660531545235
276,0.24885410531358831,0.5610644704474843,0.0047526457,-0.0342881,0.1251631,0.16339552,0.9863660531545235
277,-0.007270928973955454,0.986396982428013,0.0061934358,0.007449164,0.12979798,0.18340653,0.9989613008958841
278,-0.19033330584868777,0.6561089241788354,0.05243866,0.09196759,0.13423197,0.22901848,0.9863660531545235
279,-1.0420119549364344,0.02167935474129158,-0.1007172,0.068339,0.15927911,0.1529167,0.9863660531545235
280,-0.5167532917493177,0.23331265432986392,-0.10596214,-0.016022176,0.18593508,0.15390347,0.9863660531545235
281,-0.24194190619711042,0.5719129052532939,-0.08004885,-0.042055205,0.16342227,0.14193116,0.9863660531545235
282,0.6274126591794033,0.1509349941690409,0.063494526,-0.0442278,0.09212995,0.19530061,0.9863660531545235
283,-0.03620950946549293,0.9323398810622445,-0.04545988,-0.03777582,0.14078134,0.23271792,0.9863660531545235
284,0.28982055753743335,0.49903267251696837,0.08981348,0.021627294,0.23963058,0.21616995,0.9863660531545235
285,0.35903884659338536,0.4036462330149736,-0.06824674,-0.15633163,0.25828353,0.21966235,0.9863660531545235
286,0.5557392380686245,0.20104639888543596,0.0033503224,-0.06957779,0.112892866,0.13270259,0.9863660531545235
287,0.3933143300820141,0.3610348641867518,0.091599226,0.0027479967,0.26565477,0.1802894,0.9863660531545235
288,0.26836020306297165,0.531035792761513,-0.03464465,-0.14752655,0.4462105,0.37422127,0.9863660531545235
289,0.3859443453370876,0.3699339106801769,0.0068895123,-0.07027654,0.10839076,0.22711861,0.9863660531545235
290,-0.45335544639629705,0.29392444667796336,-0.014119067,0.0934164,0.26254123,0.20288636,0.9863660531545235
291,0.373199935067388,0.38566336314545957,-0.0611951,-0.1363,0.14526232,0.21619225,0.9863660531545235
292,-0.2936610896209857,0.49342299475727236,0.0065875817,0.06647834,0.16960774,0.20915048,0.9863660531545235
293,-0.03551415561782337,0.9336359612006137,-0.031247549,-0.025542445,0.16940401,0.14363307,0.9863660531545235
294,-0.042290014661811655,0.921014921065165,0.038556777,0.04486293,0.16331933,0.12887445,0.9863660531545235
295,-0.2509194072316251,0.5578438311026062,0.022734625,0.05991816,0.13216987,0.14739986,0.9863660531545235
296,0.6822241187785081,0.11990375137803873,0.07924512,-0.01486672,0.060076736,0.16045202,0.9863660531545235
297,-0.19880738405454265,0.6419169127918429,0.0128533775,0.048598178,0.12096758,0.19655159,0.9863660531545235
298,0.4512907465750685,0.2960735939903422,0.06120463,-0.007852802,0.100800544,0.16806738,0.9863660531545235
299,0.45747406446701505,0.28967085603167225,0.06811183,-0.03532579,0.25798216,0.18721339,0.9863660531545235
300,-0.3256187614075089,0.4481702972130146,-0.052873094,0.013008896,0.20758288,0.1848955,0.9863660531545235
301,0.41325214444549035,0.3376861141387574,0.027848132,-0.027382119,0.07110201,0.15219699,0.9863660531545235
302,-0.04651823948295609,0.913149771540825,0.039412327,0.04769322,0.18839382,0.15868765,0.9863660531545235
303,0.12781733601322953,0.7646270952495648,0.066991046,0.043547682,0.13752002,0.19491565,0.9863660531545235
304,-0.40713822666286464,0.3447333409649852,-0.02663513,0.06184089,0.2444326,0.18279561,0.9863660531545235
305,-0.8026238431048139,0.07012758743440205,-0.07153261,0.034879554,0.10245011,0.13958077,0.9863660531545235
306,-0.5991748871417507,0.16931719496532374,-0.06776892,0.03989047,0.20481335,0.14893547,0.9863660531545235
307,0.4840452888064541,0.2632933110406533,0.03403253,-0.117433555,0.12727478,0.36591327,0.9863660531545235
308,0.197859333559232,0.6434978773915809,-0.0014768458,-0.03277686,0.10717646,0.17265981,0.9863660531545235
309,0.582149949525045,0.18124147497147458,-0.018271357,-0.09470844,0.14504805,0.112525746,0.9863660531545235
310,0.5290142053382143,0.22276564685343292,0.04788376,-0.019985668,0.10873492,0.13056211,0.9863660531545235
311,0.32688515141337643,0.44643036309084794,0.026596772,-0.0102985455,0.11293534,0.1050331,0.9863660531545235
312,-0.30337314139380733,0.47939947113315506,-0.040070444,0.024064332,0.20261692,0.20227845,0.9863660531545235
313,-0.035761154219044584,0.9331755559697557,-0.03540574,-0.029294735,0.18432958,0.14980702,0.9863660531545235
314,-0.2828201076496067,0.5093504946433718,-0.010533997,0.037402924,0.16553706,0.16029434,0.9863660531545235
315,0.04912156786758414,0.9083116519624399,-0.054717973,-0.06534925,0.2005136,0.21113212,0.9863660531545235
316,-1.3717437184519736,0.003642945462272523,-0.07790343,0.08257893,0.09149174,0.12268594,0.926338993239612
317,0.42909387306420566,0.3198893581086377,0.017277518,-0.08032899,0.21274076,0.22075957,0.9863660531545235
318,-0.1588431319876806,0.7099837438290901,0.030257424,0.05245294,0.14099035,0.12926665,0.9863660531545235
319,-0.25202037036548763,0.5561309190301775,0.026294181,0.07331419,0.118257396,0.20654932,0.9863660531545235
320,0.04235725854141738,0.9208897690433843,0.011359673,0.004097716,0.16173169,0.16557844,0.9863660531545235
321,-0.04523845607952736,0.9155294457051598,-0.07242113,-0.06492441,0.1661293,0.15400578,0.9863660531545235
322,0.27860248553552847,0.5156240036372973,-0.06400955,-0.114891656,0.19562396,0.16111904,0.9863660531545235
323,0.18745292029172753,0.6609636135414985,0.021246294,-0.0253837,0.27099863,0.21608412,0.9863660531545235
324,0.7159838037680002,0.1035895545395801,0.07634466,-0.043485876,0.13138409,0.17528756,0.9863660531545235
325,-0.3456519964857745,0.4211315286822561,-0.031897083,0.02708441,0.14789067,0.17199595,0.9863660531545235
326,-0.10065502154177934,0.8135290494299577,-0.04660703,-0.027044082,0.16694206,0.19667402,0.9863660531545235
327,0.32426680008180875,0.45003231964667656,0.041501693,-0.0074135223,0.1629492,0.13207197,0.9863660531545235
328,0.5993210486214563,0.16921761042130964,0.30707803,-0.024615806,0.60822797,0.4767434,0.9863660531545235
329,-0.6538187160746656,0.1352487529275344,-0.09788942,0.05373951,0.31741145,0.13576646,0.9863660531545235
330,-0.42808094195038404,0.32100731516503817,-0.044284616,0.07695551,0.21246175,0.30093306,0.9863660531545235
331,0.16398424184884308,0.7010720154573593,0.022551319,-0.022779206,0.30661035,0.23594287,0.9863660531545235
332,0.09072905015249359,0.8316070974881777,0.0050085466,-0.010242716,0.18368743,0.14559627,0.9863660531545235
333,-0.7787053837673396,0.07826250468942367,-0.12990038,0.042545654,0.18199894,0.22815074,0.9863660531545235
334,-0.4518364982800404,0.29550443542251315,-0.012607376,0.118475296,0.2694629,0.28262132,0.9863660531545235
335,-0.35166607231862385,0.4132180666578692,0.0049230945,0.0767904,0.15128188,0.21799563,0.9863660531545235
336,-0.6083935527798958,0.16312773715305381,-0.09360167,0.018953977,0.16130938,0.1859752,0.9863660531545235
337,-0.3935657338817511,0.36073386787010764,-0.035503045,0.05940336,0.24735141,0.220405,0.9863660531545235
338,-0.7194632138406528,0.10202055156372324,-0.049169898,0.08544812,0.17490144,0.18164071,0.9863660531545235
339,0.3919022656621116,0.36272870025967885,0.07863847,-0.026592402,0.21171093,0.2808072,0.9863660531545235
340,0.2859383866721675,0.5047398236365273,-0.017059918,-0.0655946,0.142373,0.17347679,0.9863660531545235
341,-0.5355965704130725,0.21725593472149912,-0.0760804,-0.016039401,0.09137004,0.115853466,0.9863660531545235
342,-0.03478630120929171,0.9349928212193921,0.024897357,0.029626373,0.11424971,0.13882954,0.9863660531545235
343,0.2813498635204402,0.5115325562287749,-0.050048657,-0.13437359,0.2856191,0.28775486,0.9863660531545235
344,-0.102191231703156,0.8107403622369402,-0.05567726,-0.033854388,0.2311229,0.18663926,0.9863660531545235
345,-0.10253577923456589,0.810115256129965,-0.01863056,0.00036940872,0.20185576,0.16097398,0.9863660531545235
346,0.02125657548481163,0.9602470955952546,0.08329603,0.07948809,0.19131316,0.15845339,0.9934324485069281
347,0.2912755684040836,0.49690315284910347,0.0142027605,-0.043430995,0.25128436,0.13976963,0.9863660531545235
348,-0.04974055541578656,0.9071618284407325,-0.010637697,-0.0029158036,0.17445147,0.13071892,0.9863660531545235
349,0.13471038256750636,0.7523662450734515,-0.049676552,-0.073891714,0.10440097,0.20211916,0.9863660531545235
350,-0.17469945525915123,0.6826399939933405,0.008715832,0.03510431,0.12177718,0.15673585,0.9863660531545235
351,0.08869094898939657,0.8353312408762594,0.055734772,0.04088056,0.14965017,0.16644406,0.9863660531545235
352,0.38875839936836565,0.36651894287833997,-0.0014393429,-0.12657833,0.21005729,0.35425314,0.9863660531545235
353,0.027910044131932734,0.9478208595766988,-0.028347433,-0.034080505,0.19725876,0.19631194,0.9934324485069281
354,-0.856038916803264,0.05459057779028787,-0.110227235,0.022447754,0.19599587,0.11037289,0.9863660531545235
355,-0.47908840524200735,0.26807504191562015,0.01655724,0.107288346,0.17456283,0.1852564,0.9863660531545235
356,0.7252412896033027,0.09945964752106481,0.035973195,-0.08788702,0.16760466,0.16100977,0.9863660531545235
357,-0.07609968404209361,0.8584231230269882,0.05786968,0.06779488,0.15002102,0.10697997,0.9863660531545235
358,-0.19886263503245552,0.6418248351529908,-0.05921854,-1.6975402e-05,0.33991268,0.24629267,0.9863660531545235
359,0.8124615807232451,0.0670029650891984,0.051373597,-0.034422386,0.11759357,0.089768566,0.9863660531545235
360,-0.23606578594389122,0.5812183998066578,-0.03406561,0.0027445138,0.16113363,0.14171486,0.9863660531545235
361,0.2466511255764997,0.5645103666333882,-0.040394694,-0.10273929,0.19410904,0.26664212,0.9863660531545235
362,0.8926721455499438,0.045787700518355984,0.069076695,-0.0790553,0.15473713,0.16131084,0.9863660531545235
363,0.5570515411256949,0.2000239514901813,0.04037038,-0.010319748,0.07389047,0.094174504,0.9863660531545235
364,0.04802744143398201,0.9103445841453947,0.082278214,0.06358278,0.43486726,0.32981062,0.9863660531545235
365,-0.35839364302061233,0.40447815639492446,-0.10301192,-0.03229805,0.1631523,0.20279714,0.9863660531545235
366,0.0773175966436687,0.8561834944811303,-0.0015112725,-0.024850192,0.31684276,0.270936,0.9863660531545235
367,0.34842227314191865,0.41747457314076497,0.028302709,-0.007842431,0.115806,0.08796287,0.9863660531545235
368,0.02141913357646372,0.9599433607340835,-0.025598172,-0.030203547,0.13611056,0.23809393,0.9934324485069281
369,-0.23288139501618366,0.5862927065075272,-0.031773373,0.036203485,0.3027858,0.26449233,0.9863660531545235
370,0.30932000199779364,0.4709286143516339,0.028789155,-0.003982828,0.112510376,0.09417164,0.9863660531545235
371,0.4244544290944457,0.3250322129691643,0.00013094478,-0.106148735,0.2885969,0.20489243,0.9863660531545235
372,0.11666668988779862,0.7845939808922863,0.04392548,0.019585727,0.19971147,0.19976445,0.9863660531545235
373,-0.1612256922507469,0.7058483865094225,0.0102459155,0.051702026,0.26087514,0.23693267,0.9863660531545235
374,0.38729058304382546,0.3682975645882568,0.0051746666,-0.043463025,0.14728312,0.10057878,0.9863660531545235
375,0.3586610171579398,0.40413328203786925,0.020083036,-0.05397253,0.28402156,0.1188597,0.9863660531545235
376,-0.515401520076357,0.23449826528858164,0.015694372,0.089174315,0.14364822,0.13202344,0.9863660531545235
377,-0.8344792143717783,0.06045030119264123,-0.050850347,0.09587901,0.20219684,0.14427535,0.9863660531545235
378,0.13075992215835353,0.7593851030761162,0.024483554,-0.0061689573,0.16157287,0.2548189,0.9863660531545235
379,-0.6206770990596265,0.15516539701154863,-0.01845027,0.06498861,0.117473796,0.13500185,0.9863660531545235
380,0.1816973250810627,0.6707099108583877,-0.0014843891,-0.030732783,0.158018,0.15173326,0.9863660531545235
381,-0.04159453447153618,0.9223094324392593,-0.013060436,-0.0052653123,0.1457671,0.19688259,0.9863660531545235
382,0.544698200750776,0.20981090851830653,0.11079042,0.018525604,0.1779015,0.15196113,0.9863660531545235
383,-0.26360111016962107,0.5382811222776716,0.010108597,0.06931062,0.21825193,0.21307026,0.9863660531545235
384,-0.6887743265033995,0.11657972053320015,-0.06446254,0.040669743,0.18691155,0.11492961,0.9863660531545235
385,0.8114694949264637,0.06731241573117673,0.07218864,-0.058113728,0.17936546,0.13606697,0.9863660531545235
386,-0.08914199065848362,0.8345067280783081,-0.042563703,-0.030487278,0.12066617,0.13484009,0.9863660531545235
387,0.3827080334195039,0.3738873548626389,0.037681546,0.0037692806,0.10130365,0.07320354,0.9863660531545235
388,-0.6524950566825751,0.13600173109762131,-0.1254854,-0.0060400805,0.169621,0.17856734,0.9863660531545235
389,0.28642785458107445,0.5040182301823852,0.044158373,-0.017390179,0.25001583,0.17383416,0.9863660531545235
390,0.49366798504985576,0.2541908766478101,0.02813767,-0.068487756,0.17260319,0.19573702,0.9863660531545235
391,0.263456771078928,0.5385016879981387,-0.020121478,-0.06185992,0.15078387,0.15221754,0.9863660531545235
392,-0.3997610079940218,0.35336936922287054,-0.030776832,0.0471673,0.13527983,0.21160425,0.9863660531545235
393,0.19597287992856394,0.6466488198043873,0.017367529,-0.016970923,0.14821526,0.17846353,0.9863660531545235
394,-0.20832594334289475,0.6261410428424217,0.06957927,0.12923756,0.24218425,0.2916952,0.9863660531545235
395,-0.39569187864599403,0.35819492821731824,-0.103792615,0.01416382,0.33458912,0.25132623,0.9863660531545235
396,0.3345486960000687,0.4359892756999394,-0.0007242064,-0.039943755,0.14207591,0.089695536,0.9863660531545235
397,-0.21884548690232425,0.6089168259897202,-0.063437276,-0.016849147,0.20087947,0.20556161,0.9863660531545235
398,-0.3871100411140911,0.3685167363187011,0.009879506,0.104716875,0.12522261,0.28039208,0.9863660531545235
399,0.19345361197729827,0.6508673546078843,0.045157995,0.02065945,0.0568315,0.14691238,0.9863660531545235
400,0.2852454584430637,0.505762338895217,-0.018951965,-0.081504315,0.18935509,0.22140002,0.9863660531545235
401,0.3721255564221886,0.3870090978972297,0.047678977,-0.03205234,0.18319897,0.21723983,0.9863660531545235
402,0.5773773690507042,0.18470127894539892,0.052335773,-0.057970334,0.21237586,0.1626948,0.9863660531545235
403,-0.3445396484776043,0.422605543796748,-0.042823307,0.09403018,0.23983641,0.44372046,0.9863660531545235
404,-0.4398588042555194,0.30817648452072294,-0.030683786,0.04907889,0.23430419,0.12365065,0.9863660531545235
405,0.3156916844705796,0.46195137280428433,0.05802369,-0.0067625106,0.2054873,0.19087674,0.9863660531545235
406,-0.18710759997601098,0.6615466551984334,-0.020514391,0.014404113,0.13529909,0.20024373,0.9863660531545235
407,0.08938244692821208,0.834067248299137,-0.05552698,-0.07477738,0.21151577,0.20294726,0.9863660531545235
408,-0.40861409131810017,0.3430230574043087,-0.054160442,0.044588253,0.20154408,0.2475599,0.9863660531545235
409,0.17580170009424562,0.680755136475901,0.06732994,0.014176603,0.3639956,0.23362124,0.9863660531545235
410,0.3758513119082091,0.38235542882546303,0.040464625,-0.009748355,0.08508631,0.14776291,0.9863660531545235
411,0.5198149148190178,0.23064414037894254,0.053735506,-0.025849337,0.16604277,0.1335552,0.9863660531545235
412,-0.4907046611002311,0.2569687124892708,-0.0041169026,0.07520561,0.18384616,0.13433358,0.9863660531545235
413,0.09709328462231305,0.8200043519874414,-0.025531258,-0.044278108,0.21813768,0.16163908,0.9863660531545235
414,0.11350110638591357,0.7902908553550771,0.007276098,-0.0139654875,0.1515363,0.19388533,0.9863660531545235
415,0.21958995358522454,0.6077064544966875,0.017552683,-0.013381923,0.12999414,0.13772361,0.9863660531545235
416,0.09329185356661858,0.8269299219267325,0.052709952,0.027434614,0.30859804,0.22475825,0.9863660531545235
417,0.24859938017165895,0.5614623394157093,-0.0469785,-0.08123321,0.10835302,0.14423023,0.9863660531545235
418,-0.0513164102542583,0.9042354915217138,-0.035453174,-0.026196314,0.11681498,0.19884063,0.9863660531545235
419,-0.2709312725982597,0.5271436686273465,-0.09548031,-0.040695377,0.22623302,0.1710595,0.9863660531545235
420,0.27747321728447755,0.517310987999217,0.007797185,-0.040369406,0.2110705,0.13215658,0.9863660531545235
421,0.25071161146474835,0.5581674259670306,0.072887495,0.02803866,0.13644063,0.18911394,0.9863660531545235
422,0.09255473758939096,0.8282745132466175,0.011098232,-0.022417272,0.3687792,0.33274865,0.9863660531545235
423,-0.11872917119807606,0.7808888871944388,-0.019406315,-0.0015038848,0.16127306,0.13319291,0.9863660531545235
424,-0.10685417627027222,0.8022915751695394,-0.040885605,-0.019203281,0.18871063,0.1975406,0.9863660531545235
425,-0.07543760696621245,0.8596411318084842,-0.054177966,-0.03892619,0.2334639,0.16506894,0.9863660531545235
426,-0.06923931354934919,0.8710609252638759,0.00766884,0.02192256,0.19030267,0.20106427,0.9863660531545235
427,0.17475026515756034,0.6825530662322284,0.045686293,-0.005636728,0.34042752,0.23869249,0.9863660531545235
428,-0.39577549883274954,0.35809530982408133,-0.0067028007,0.061242178,0.1782803,0.15542205,0.9863660531545235
429,-0.18318232591965733,0.668189496520535,-0.033730894,0.016815118,0.29804978,0.24159925,0.9863660531545235
430,-0.008276120006564214,0.9845166302972403,-0.059668653,-0.057574973,0.19356179,0.2671782,0.9989613008958841
431,0.44742154625257125,0.30013125713641775,0.0038578594,-0.06735589,0.15225597,0.15246823,0.9863660531545235
432,0.3288531291796898,0.44373467900509234,0.08004752,-0.015561819,0.29809463,0.2658139,0.9863660531545235
433,0.16707902806395192,0.6957284702517819,-0.028088149,-0.051288065,0.17612234,0.098322496,0.9863660531545235
434,-0.5424085483926251,0.21166497911416476,-0.033051036,0.046842534,0.20454891,0.08195112,0.9863660531545235
435,0.3981953093995286,0.3552208923709408,0.08531237,0.018823551,0.183617,0.14374523,0.9863660531545235
436,0.10902718603272411,0.7983626521658941,0.0856679,0.045224465,0.2971816,0.3857809,0.9863660531545235
437,0.035704551604657006,0.9332810626876714,0.065113924,0.058543745,0.14725922,0.19144839,0.9863660531545235
438,-0.5399720474624508,0.21365184871067527,-0.001571801,0.14470771,0.27085772,0.2522246,0.9863660531545235
439,0.037020127657045356,0.9308292022944802,0.026663681,0.020398732,0.17569047,0.15324399,0.9863660531545235
440,-0.31355707034539165,0.46494745017338013,0.020110121,0.0723116,0.121199735,0.17842837,0.9863660531545235
441,-0.0995420544178255,0.8155510035796718,-0.036139235,-0.010140305,0.25963044,0.2441475,0.9863660531545235
442,-0.1427330906925758,0.7381799418170572,-0.0724635,-0.036394894,0.2391792,0.24358386,0.9863660531545235
443,-0.7460373079175515,0.0906919035217635,-0.054182902,0.049805682,0.10208887,0.14913945,0.9863660531545235
444,-0.1509903746695834,0.7236777924636174,-0.0017798477,0.02544982,0.18501447,0.16480805,0.9863660531545235
445,0.10564298767085784,0.8044837981740458,0.06481669,0.036853854,0.27889675,0.23682743,0.9863660531545235
446,-0.27510680993243614,0.520855998440601,-0.054430973,0.004094388,0.1572137,0.2270401,0.9863660531545235
447,-0.3263312562321583,0.4471908733895513,-0.089610346,-0.027666967,0.11272464,0.21265204,0.9863660531545235
448,-0.8441625794245513,0.05775270154311939,-0.13791052,0.045290563,0.07518267,0.25629246,0.9863660531545235
449,0.4801620856829383,0.2670339245927395,0.06382919,0.011520944,0.120982066,0.09286488,0.9863660531545235
450,0.09289807677541138,0.8276481523183468,-0.01733055,-0.041486766,0.18713379,0.2795667,0.9863660531545235
451,0.3410269655504144,0.42728149502543733,-0.03271611,-0.1154039,0.17199142,0.26168123,0.9863660531545235
452,0.2790243975370236,0.5149945101141247,0.014760428,-0.028453091,0.10661224,0.16840288,0.9863660531545235
453,-0.03110450515942983,0.941859397664097,-0.0014340183,0.00332641,0.12919794,0.15600865,0.9922469374568265
454,0.25410771421355255,0.5528909180413797,0.047972918,-0.002946788,0.09151768,0.23209529,0.9863660531545235
455,-0.19945857488803614,0.6408320012164364,-0.009363716,0.027546441,0.21966062,0.14585705,0.9863660531545235
456,-0.0019456034502509255,0.9963598391748011,0.031547036,0.031923015,0.17188875,0.19246651,0.9989613008958841
457,-0.629745726931403,0.14949176067914782,-0.03527913,0.07025374,0.21060851,0.12072687,0.9863660531545235
458,-0.02365330964107558,0.9557695154384036,0.004617108,0.008021796,0.1554409,0.12605906,0.9934324485069281
459,0.42001807529273055,0.3300034790863249,0.1474385,0.034989987,0.22632194,0.27274764,0.9863660531545235
460,-0.752635211557848,0.08805267947988513,-0.13513663,0.0032089213,0.20564124,0.1555076,0.9863660531545235
461,0.13970437738171249,0.7435246410735257,0.070873365,0.01926111,0.38857922,0.33103177,0.9863660531545235
462,0.6346866156783164,0.14647249002894785,0.12784508,0.001638867,0.23235822,0.15999569,0.9863660531545235
463,0.20791217608240295,0.62682309273788,0.019643746,-0.022405026,0.16209735,0.21029642,0.9863660531545235
464,-0.5644114273911077,0.1943646663742966,-0.01580105,0.03858135,0.08565793,0.0959888,0.9863660531545235
465,-0.24485742498755733,0.5673241264026077,0.122059,0.22679463,0.4147712,0.4063546,0.9863660531545235
466,-0.3832706547543001,0.37319804893368225,-0.007858884,0.049507227,0.14798707,0.14041772,0.9863660531545235
467,0.1449702120626189,0.7342407894350789,0.111236066,0.07583439,0.27390528,0.20602898,0.9863660531545235
468,-0.3693933560103449,0.39044513731109887,0.012459919,0.07057026,0.14703491,0.15272377,0.9863660531545235
469,0.1504049844309903,0.7247024953144419,0.046743903,0.008850378,0.25388232,0.23328856,0.9863660531545235
470,0.6854090405879318,0.11827771198800298,0.16000797,-0.033299066,0.3176848,0.23686959,0.9863660531545235
471,-0.22253216454555522,0.6029341797828274,-0.100463934,-0.05163843,0.18016973,0.22611709,0.9863660531545235
472,-0.5541343286589153,0.20230237240764495,-0.06669924,0.05064339,0.21423607,0.19552359,0.9863660531545235
473,-0.40020848139898774,0.3528414029387068,0.021394555,0.16093417,0.25522783,0.373117,0.9863660531545235
474,0.016427836472766036,0.9692720658871214,0.028366148,0.025157006,0.1412129,0.20977245,0.9949564812269216
475,0.36309939709378697,0.39843562937827004,0.055011053,-0.015505881,0.21909733,0.16283707,0.9863660531545235
476,0.0023197239573508944,0.9956598787073295,-0.044452656,-0.045245953,0.1900617,0.38710728,0.9989613008958841
477,0.2794318553501393,0.5143869776903158,-0.008275334,-0.05236886,0.118596174,0.16757339,0.9863660531545235
478,0.088434498972381,0.8358001255272302,-0.036904767,-0.05374973,0.10297949,0.21645184,0.9863660531545235
479,-0.006949924186451295,0.986997485326105,0.043489352,0.044932473,0.2536926,0.15691367,0.9989613008958841
480,-1.180310518100693,0.010450927193070588,-0.08189542,0.06696285,0.15695764,0.092449844,0.9863660531545235
481,-0.7826637373715147,0.07686193225364119,-0.06562904,0.04180874,0.11050873,0.142513,0.9863660531545235
482,0.1280672036335307,0.7641815217963686,0.05850033,0.046352383,0.08542924,0.09390255,0.9863660531545235
483,-0.055312075262791714,0.896821927210032,0.16415787,0.1979916,0.6529278,0.5412783,0.9863660531545235
484,0.3922882599386241,0.3622651534079293,0.024393685,-0.04435076,0.22116673,0.12526341,0.9863660531545235
485,-0.12865205176331296,0.7631389258985424,-0.009780122,0.0112687,0.105567835,0.18048145,0.9863660531545235
486,-0.3178991542688431,0.45886518597032844,-0.04104549,0.039886255,0.26663733,0.2289129,0.9863660531545235
487,-0.26962551068319407,0.5291184034451184,-0.05404537,0.0012967534,0.17232944,0.2096949,0.9863660531545235
488,-0.45410099871643395,0.29315116878729564,-0.123416215,0.028883362,0.37592226,0.28317252,0.9863660531545235
489,-0.34211538475809583,0.42582920667396473,-0.043574527,0.031038756,0.25219792,0.17776291,0.9863660531545235
490,-0.14117274487176718,0.7409317787592045,-0.07293233,-0.044511195,0.16087845,0.20956026,0.9863660531545235
491,-0.20911126738942037,0.6248474535386374,-0.051560614,-0.007163459,0.19402598,0.2086273,0.9863660531545235
492,-0.24029944296002045,0.5745062916604917,0.06553058,0.1286985,0.25635505,0.24883355,0.9863660531545235
493,0.5310855638496192,0.2210204082412171,0.02397373,-0.12545103,0.2364837,0.2873141,0.9863660531545235
494,0.4823700860426466,0.26490222603446933,0.045075264,-0.04481871,0.12215645,0.20489876,0.9863660531545235
495,0.17188246788202388,0.6874667009798658,0.03309506,-0.0070000845,0.14703466,0.25852945,0.9863660531545235
496,-0.9597342007186143,0.03292029762139626,-0.08395398,0.053950835,0.15109397,0.1287813,0.9863660531545235
497,0.10201124364562303,0.8110669684277528,-0.026709685,-0.044716015,0.1599496,0.1742024,0.9863660531545235
498,-0.3477960962489053,0.41829942156347677,-0.07153618,-0.031644933,0.13140266,0.0945234,0.9863660531545235
499,0.43165029439521957,0.31707999869991066,0.0068397224,-0.04205064,0.091914915,0.11724508,0.9863660531545235
500,0.49421703112198123,0.25367866460562755,0.0892314,-0.0026031076,0.18640397,0.17260875,0.9863660531545235
501,-0.17096837252588254,0.6890358843473885,-0.011414909,0.009957927,0.07373296,0.14020903,0.9863660531545235
502,0.12989873563719412,0.7609180304897101,-0.0055539543,-0.030699857,0.11641937,0.21640033,0.9863660531545235
503,0.3489394903406747,0.41679404023675537,0.030059338,-0.043204416,0.16722885,0.21880768,0.9863660531545235
504,0.04451617736171448,0.9168728319153298,0.0029148061,-0.007153499,0.22519723,0.21118034,0.9863660531545235
505,-0.8616503647596409,0.05315090381037959,0.012294652,0.15136233,0.15257147,0.15568654,0.9863660531545235
506,0.0072217143397600506,0.9864890476810592,-0.032242343,-0.03365766,0.20422965,0.17693634,0.9989613008958841
507,-0.01564215751046169,0.9707409392979511,-0.023960404,-0.02191293,0.13187344,0.12122131,0.9949564812269216
508,0.14930492436700937,0.7266295337552134,-0.061550617,-0.100270934,0.2973566,0.21351632,0.9863660531545235
