feature_idx,effect_size,p_value,pos_mean_change,neg_mean_change,pos_std_change,neg_std_change,p_value_fdr
86,0.401118941559441,0.0003702500203098216,0.053870138,-0.020744333,0.13803901,0.21166289,0.0013938824294016815
87,0.08814015841295901,0.42980844658355366,-0.015594401,-0.03621661,0.17856058,0.26400572,0.5324078822196278
88,0.3859360607684046,0.0006078970235232962,-0.03277975,-0.13456337,0.20559008,0.29557884,0.002144224537516048
89,0.23832832776565052,0.033291611241944526,0.014541114,-0.017894147,0.16198954,0.11445214,0.06376049235364938
90,-0.1515789395060112,0.17493080091428764,0.032503095,0.061239697,0.17087954,0.20038302,0.24971534405608345
91,0.00985782015570011,0.9296041681024754,-0.026866531,-0.029852828,0.37415832,0.2411096,0.9481221794192577
92,-0.6007212709280328,1.3557655716722207e-07,-0.12846047,-0.00020835508,0.24063551,0.19173408,1.370036788216139e-06
93,0.44383576385197615,8.449081982318545e-05,-0.01299474,-0.1863415,0.3525396,0.4125255,0.0003956643269768685
94,0.044393587877269804,0.6907797690152266,-0.08516576,-0.09479184,0.1843696,0.23533165,0.7600556770826563
95,-0.09561689162829193,0.3917646582035905,-0.046833444,-0.02266919,0.2648674,0.24281642,0.4973144752072025
96,0.30852586626136497,0.005974218879894343,0.030560423,-0.03375892,0.25483763,0.16867593,0.014896753570645634
97,0.6238071794036487,4.628864472694956e-08,0.051295258,-0.046755392,0.16771825,0.14877862,5.227893992690774e-07
98,0.880877338650818,4.128955721471398e-14,0.08339981,-0.0030852659,0.10086696,0.09581132,2.510899322209413e-12
99,-0.26569794107622957,0.017738355816387785,-0.10117602,-0.059635334,0.14393468,0.16348226,0.037221467942584206
100,0.4700161492991041,3.218886961735797e-05,0.020807086,-0.061586846,0.106276505,0.20882094,0.00017657894190093517
101,0.20080809844499892,0.07261827658446089,0.018365698,-0.026589936,0.23219158,0.21689208,0.1212409487323173
102,0.18818849804330284,0.09239452573334361,0.06281025,0.017945722,0.21113473,0.25412565,0.14721783353362636
103,0.09732701632274558,0.38336038544932494,0.019893836,0.006637711,0.15567999,0.12044773,0.48988481867734035
104,-0.0581081389759799,0.602614389274596,-0.04247825,-0.03191992,0.13464664,0.20683788,0.6855219847717843
105,0.2626944164454384,0.019054951135487008,-0.03423304,-0.091058604,0.15990333,0.24641784,0.03933925395713447
106,-0.6467243864426684,1.5444963253309026e-08,-0.049101036,0.07949987,0.23042993,0.17305194,1.9769552964235555e-07
107,0.3953940957456455,0.00044717599783152093,0.06564873,-0.03781138,0.22465362,0.28282416,0.0016511113766086928
108,0.008044280113280249,0.9425298063325311,-0.040188048,-0.0417694,0.21055543,0.18546148,0.9562257480361742
109,0.09614612601662499,0.3891518573546967,0.09613758,0.07557207,0.20992045,0.21549125,0.4956361964318525
110,-0.43218135514857725,0.00012796572034109747,-0.0283883,0.034027595,0.17998151,0.11323314,0.0005781039601291933
111,-0.520738501973675,4.375145902981185e-06,-0.08543566,0.009470445,0.22374961,0.1464681,3.230876974509183e-05
112,0.21817727618350316,0.05121774893791309,0.009936139,-0.026148109,0.14190094,0.17881647,0.08960189335835364
113,-0.10261609263178766,0.35807731400285814,-0.010204118,0.016711183,0.24367669,0.272937,0.4621905498389833
114,-0.2991043716571359,0.0076725953861500416,-0.025145393,0.03289981,0.15950379,0.2134747,0.0184142289267601
115,-0.2018422569908652,0.07116507662348216,-0.026567666,0.020562187,0.2528148,0.21817629,0.11933357826819717
116,0.37328982334640176,0.0009079103150222745,0.07779825,-0.0017034971,0.26464298,0.16781566,0.002967128178455774
117,0.06598365468874805,0.5544040577485272,-0.024720768,-0.035896845,0.1608999,0.1740669,0.6441487388061556
118,-0.8311586326149648,7.923629511646403e-13,0.041763406,0.18042299,0.14929445,0.17695023,3.8033421655902734e-11
119,0.07847258043085173,0.4820618726671134,-0.07472496,-0.10387886,0.34451285,0.386982,0.5811986157116846
120,0.07064760397436959,0.5267758146180911,0.02054183,0.0022858572,0.20422366,0.28828794,0.6195156362707828
121,-0.43923144476097076,9.965506730220602e-05,-0.0077818376,0.09158525,0.21310036,0.23362012,0.0004638490405339044
122,0.8522410382518644,2.295803940990219e-13,0.096157655,-0.042550005,0.12967893,0.18106768,1.1754516177869921e-11
123,0.055982061755076466,0.615947182487734,-0.10121655,-0.11133154,0.13072279,0.20705655,0.6956579943390878
124,0.2548659960758846,0.022897589136260933,0.03222442,-0.07213695,0.3179955,0.4594903,0.04615577022742361
125,0.164093546468361,0.1420560968437042,-0.02003377,-0.046028923,0.10635167,0.1849199,0.21143233018597837
126,-0.36067357245655446,0.0013401798237342066,-0.06465912,0.023366328,0.30399954,0.19152007,0.004068213852284074
127,0.499502149633671,1.0293474367614894e-05,0.014731761,-0.061820716,0.16162002,0.14651112,7.090517676007054e-05
128,0.15137254831929955,0.1755171642194844,0.071514614,0.039788656,0.20892885,0.20898135,0.25008753640178855
129,0.08188531728809079,0.4632299762768367,-0.11041106,-0.14340101,0.422608,0.3868244,0.5638044719185588
130,0.27620938770373754,0.013739635335653505,0.0740378,-0.013806832,0.2886688,0.33498925,0.03014868553651969
131,0.20679358163149558,0.06453558315564824,0.014271044,-0.039790742,0.24459858,0.2709901,0.10989651410984001
132,-0.36825674017665244,0.0010618731047361983,0.0032553214,0.07334843,0.18041322,0.1958582,0.0033151160342983752
133,0.05813624880702457,0.6024389678263865,-0.013256525,-0.027607342,0.2891458,0.21199404,0.6855219847717843
134,0.14953982896787724,0.18078881798259913,0.029371671,-0.024926687,0.4083828,0.32683423,0.25664660297714625
135,0.06610076198435146,0.5537017194987572,0.034118496,0.01630539,0.31052423,0.23610091,0.6441487388061556
136,-0.1048379802753371,0.347777941520916,0.0030625556,0.029984592,0.31175286,0.20996463,0.4511713835947018
137,-0.13422176530571783,0.229536475000615,0.1301,0.16744247,0.27153987,0.28127372,0.3159211698933196
138,-0.31197951826216525,0.005442357464642719,-0.046443142,0.03781577,0.28625682,0.25710553,0.013614757435979181
139,0.37021116812417254,0.0009994108809518957,0.0005875022,-0.077895604,0.24110617,0.18852682,0.00321149605259856
140,-0.30667013329885834,0.006279035500794937,-0.05482636,0.06100297,0.3447112,0.396725,0.015555804079388749
141,-0.07885722667511956,0.4799186457275221,-0.044101715,-0.022742923,0.31124932,0.23806022,0.5804370392421054
142,0.3433476184052805,0.0022478572672664167,0.03453045,-0.02997189,0.14383793,0.21176526,0.0062776522954931194
143,-1.153617925059784,6.252810658256533e-22,-0.16211435,0.046423543,0.23171635,0.13450778,1.2005396463852545e-19
144,0.11629042370365535,0.29772955174744803,0.05523938,0.03315216,0.21742393,0.16767234,0.39628474132069336
145,0.45675606941873875,5.277262936044421e-05,0.03744146,-0.014145012,0.13232014,0.09696957,0.0002631777879793581
146,0.09547204133342732,0.3924816278162423,0.037853193,0.01057705,0.2816156,0.2870085,0.4974024590146437
147,-0.09986186162296899,0.3711089818588428,-0.02811225,-0.004483865,0.14977007,0.27961478,0.47581251764205557
148,0.008164459518923936,0.941672744344179,-0.04771149,-0.049664292,0.24018887,0.23728998,0.9562257480361742
149,-0.20337779232623374,0.06905160284353432,-0.037909813,0.02431929,0.3622551,0.25917122,0.11604295620095044
150,0.0003597822262917781,0.9974274005686989,0.03997076,0.039906338,0.11673005,0.21034625,0.9974274005686989
151,0.25410099989795604,0.02330709925282009,0.05368444,0.0031905635,0.20234555,0.19520122,0.046735906595733234
152,0.36938678337649083,0.00102532914841352,0.14344229,0.04728367,0.28891712,0.23754966,0.003253937132155303
153,0.3194428126362001,0.004436784946585444,0.105593234,0.027988827,0.26527792,0.22521679,0.011589968840059934
154,-0.644584278278978,1.7134041256211445e-08,-0.059973016,0.087881416,0.21194476,0.23938666,2.1347622658235625e-07
155,-0.29915187139961685,0.0076630406248459695,-0.005627996,0.0746295,0.3282748,0.21673515,0.0184142289267601
156,-0.17551915119042183,0.11640638527475934,0.056191407,0.097126774,0.24078582,0.22674997,0.17773380495231647
157,0.18241426480274184,0.10279060583921315,-0.0024122715,-0.03865228,0.10527137,0.24151652,0.16045362862706444
158,0.4204675966169815,0.00019247074894844233,0.023665,-0.036466703,0.17488737,0.11563904,0.0008166714651514017
159,-0.4337184565350195,0.00012121012142758374,0.012208239,0.09428206,0.19854812,0.18165544,0.0005508246938247593
160,0.15573159997951772,0.16344274683144844,0.027900092,-0.0053180493,0.20568225,0.21727301,0.23654102358333284
161,-0.3741694078565035,0.0008832379031881739,-0.06667322,0.039288912,0.23307522,0.31136,0.002898832092515032
162,-0.15501817686324895,0.16537467120112115,-0.063698664,-0.031291064,0.18277407,0.2241692,0.23873636744823504
163,-0.19945065907685158,0.07456268824724452,-0.011419773,0.010689208,0.095968075,0.11938168,0.12368065782696282
164,0.1644405435702184,0.14121764425831973,0.02046855,-0.0013580996,0.14335032,0.124307424,0.21059252580658167
165,0.306417003521466,0.006321685232172362,0.08210972,0.004873961,0.24624218,0.2546825,0.015611106939898308
166,0.4970693324948364,1.133269716491905e-05,0.064732976,-0.008979062,0.15981558,0.13914561,7.535056018034364e-05
167,-0.05434490840433272,0.62630169761994,-0.019109523,-0.0097597325,0.20986253,0.13965793,0.703317947452843
168,-0.14499990545222416,0.19435464212154277,0.045598764,0.06360728,0.10396924,0.13564935,0.27238022837471687
169,-0.26280771772822875,0.01900376588243937,-0.024031632,0.044813126,0.29314926,0.23703773,0.03933925395713447
170,0.0427098252768833,0.7019327174426402,0.07854583,0.07227642,0.18291399,0.11511451,0.7679263917321192
171,0.38600733992457387,0.0006065055038664601,0.016442133,-0.032199733,0.13335928,0.12011237,0.002144224537516048
172,0.9315992588346553,1.807802529173041e-15,0.116952725,-0.026809959,0.12233391,0.17198114,1.5426581582276616e-13
173,-0.23139963369378436,0.03872752952026539,0.021100044,0.076500885,0.24362294,0.23529895,0.07201632608126833
174,0.15949347625832197,0.15353740720151574,0.02374576,-0.0015720099,0.13490248,0.17231639,0.22503192505871009
175,-0.07898757211783344,0.4791935554772079,0.055018403,0.07465029,0.1985148,0.2762719,0.5804370392421054
176,-0.02417736993521529,0.8284701741379632,0.058340315,0.06446255,0.17120577,0.2951127,0.8788191902457951
177,-0.19243714912788698,0.08530046981926694,-0.05687172,-0.030017005,0.093637824,0.1629163,0.13938459749190854
178,-0.06002570982604008,0.5907023480461076,-0.05821179,-0.04709517,0.1901132,0.18083674,0.67508839776698
179,0.0827264706541253,0.458652486685555,-0.019931758,-0.04750635,0.29503047,0.35540116,0.559936230745801
180,-0.09476944893576195,0.3959706422207213,-0.08584763,-0.06574893,0.11059162,0.25834367,0.5001734428051217
181,-0.47722873539654664,2.4481494429542266e-05,-0.12776923,-0.02628145,0.2123635,0.21179172,0.00013723932643714204
182,-0.038067111267642346,0.7330145495955109,-0.0068659005,-0.0022572046,0.13509494,0.109874584,0.7951344266798762
183,0.5414008432132313,1.8518975845474566e-06,0.21158396,0.07332073,0.2745099,0.24018165,1.4815180676379653e-05
184,-0.4318698820619079,0.00012937738695396265,-0.019544622,0.064416625,0.2391908,0.15570872,0.0005810633519335866
185,-0.22724157185555238,0.042340410377765265,0.014574863,0.057561006,0.14108749,0.21493036,0.07723856334946252
186,0.37485053465439944,0.000864562709210504,0.050596915,-0.06652737,0.20712215,0.3657531,0.0028497174277839787
187,0.47313563962755656,2.8607122603185355e-05,0.116650365,0.039868485,0.18952566,0.13989016,0.0001580594975485349
188,-0.047495493437206146,0.6704103156173169,0.032887712,0.04180122,0.22172198,0.15940283,0.7408275142361143
189,-0.5202326561340321,4.466705893421897e-06,-0.0476036,0.051535886,0.22510913,0.16189685,3.2670763106171586e-05
190,-0.512305251644809,6.166443368687815e-06,-0.024231758,0.06617814,0.114126846,0.20766036,4.385026395511335e-05
191,0.37910134404915,0.0007560774705240646,0.03372148,-0.024250539,0.14719579,0.15593179,0.002537334877705
192,-0.4902749986518983,1.4795163532031222e-05,-0.015245264,0.043247752,0.10192352,0.1292279,9.018004438571412e-05
193,-0.457704254087785,5.095905236439109e-05,-0.03373742,0.08838862,0.21954931,0.29338887,0.00025579445892713956
194,-0.010002297991403324,0.928575188656628,0.07575018,0.07759309,0.17170638,0.19140264,0.9481221794192577
195,-0.5223574892764132,4.0940846024914826e-06,-0.03563755,0.022668727,0.09379402,0.121730864,3.052676674479086e-05
196,-0.04325710228097633,0.6983004286522476,0.0071335738,0.016397642,0.24465564,0.18950906,0.7661353274356087
197,-0.19048594217497167,0.08850151926169615,0.019477254,0.05359566,0.16843903,0.18513615,0.14339486665186213
198,0.2420326661650098,0.03066425567552762,-0.034849156,-0.08403192,0.21905045,0.19062977,0.05917122703217391
199,-0.09116660155632607,0.4141558060216507,-0.008106446,0.02082152,0.30769542,0.32210094,0.5180320179554198
200,0.08446190897771008,0.44928926608525943,-0.01735582,-0.031990465,0.15713088,0.1825862,0.5512047226093918
201,0.31863271797886145,0.00453709945702799,-0.019599447,-0.05502047,0.10453448,0.11490843,0.011771933726342894
202,-0.5237495133967253,3.866396237611922e-06,-0.07019191,0.044632427,0.21116002,0.2234699,2.9111689318489763e-05
203,0.022499154822314838,0.8402092920243124,0.013027711,0.008293553,0.19926846,0.21662723,0.8864392360892502
204,0.42549194645927824,0.00016173807468488033,0.043693684,-0.028678482,0.19700576,0.14811215,0.0007022919238051905
205,0.05532339740633302,0.6201039746297994,-0.0721238,-0.083061814,0.16249788,0.2174883,0.6993243061904345
206,-0.3823878093106056,0.0006810567141094518,-0.046252135,0.0077723614,0.14439821,0.13840535,0.0023560880920543196
207,0.08295149911391145,0.45743220741173185,-0.008626074,-0.028191589,0.20648588,0.25276667,0.5594075402742198
208,-0.1411020125536899,0.20658867938290226,0.020399598,0.07006743,0.32128033,0.36971503,0.2869079670272494
209,0.4739400260952043,2.774719950220499e-05,0.04006168,-0.07174233,0.22838284,0.23970763,0.00015441919722966255
210,-0.48850526908079595,1.585142732728502e-05,-0.08726238,-0.00084721745,0.1982749,0.15980344,9.510856396371012e-05
211,-0.3600592034620905,0.0013654605525332405,-0.008040958,0.08182676,0.2799944,0.22527114,0.004102843744788179
212,0.21950806239204315,0.049823711974678865,-0.0082054,-0.056490947,0.24703462,0.1983111,0.08816730598284186
213,-0.30012514423794767,0.007469596378867268,-0.068992235,0.031947047,0.37892517,0.30216897,0.018095963549153608
214,-0.2837199277154228,0.011394402016278345,-0.053441647,-0.004139373,0.13910948,0.19300242,0.02573794337794638
215,-0.22543165018439576,0.04400030186466766,-0.08536887,-0.041678652,0.21445292,0.17738523,0.07969865998128482
216,0.029344149782618848,0.7925803056118272,-0.008626731,-0.015373455,0.27832156,0.18878962,0.8479038927969027
217,0.4832169306035736,1.9455327178109393e-05,0.10585129,-0.033804674,0.37717608,0.20698993,0.00011405871200601538
218,0.05733772609322784,0.6074306264015512,-0.021683382,-0.031127652,0.18549718,0.14805342,0.6890793516637982
219,-0.3233644583040196,0.003979115921230924,-0.008502277,0.12544142,0.3818308,0.43283212,0.01061097578994913
220,0.15878997891493002,0.15535406824862094,0.040655732,0.009891159,0.20887583,0.18173146,0.2272608084094112
221,-0.28877309393827605,0.010024363406578024,-0.031423636,0.024914425,0.25295395,0.14174923,0.023050033222311146
222,-0.3397569131528368,0.0024957818665715206,-0.039951086,0.02791812,0.20394188,0.19584812,0.006894821847219164
223,0.20413647527760795,0.06802663314242272,0.08002773,0.043313846,0.19393063,0.16867226,0.11482297638105637
224,-0.007244776806564,0.948233140752675,-0.0111760385,-0.009707693,0.13987906,0.23507059,0.960742812794267
225,-0.34153049842625993,0.0023703409561244408,-0.01929971,0.07132882,0.18967625,0.30507582,0.006571920051637439
226,-0.005346296851764356,0.9617862722801654,-0.0034469392,-0.0019302113,0.28858748,0.27888414,0.9706331893707846
227,0.1898958903396515,0.08948845311372577,0.0216705,-0.030101862,0.2426006,0.28996766,0.14410874506000879
228,0.7320121701623378,2.0039882544664554e-10,0.024212735,-0.091318436,0.14723095,0.1638651,4.0501657353427315e-09
229,0.26848983048165354,0.016587036535183536,0.019874517,-0.04075381,0.21697623,0.23050596,0.03528765667318824
230,-0.23552133308040582,0.03540929362819141,0.04192694,0.085565075,0.19273011,0.17909528,0.06632765245475855
231,0.38286209934966664,0.0006708225033948152,0.06365417,0.0011303484,0.11957484,0.18652938,0.0023311840841955564
232,-0.27109522500585786,0.015572618232828263,-0.005236781,0.09249222,0.33576077,0.37461412,0.033314124798919514
233,0.22121806955198653,0.048079477870087636,0.00721443,-0.030813672,0.19286513,0.15513408,0.08567294432535338
234,0.35161354535690803,0.0017608368618594141,0.031595,-0.057535652,0.16490336,0.2979189,0.005122434507227386
235,-0.20167011929408976,0.07140529463034091,-0.07588137,-0.03155982,0.24907394,0.19620109,0.11947552565599526
236,0.6963570565280074,1.29389361874581e-09,0.08762025,-0.033108514,0.17577146,0.17084318,2.114277232333579e-08
237,-0.5545923592497439,1.0548769877615528e-06,0.028958783,0.13288853,0.1317368,0.21636984,8.902698094515084e-06
238,0.26732474746914797,0.01705922702663671,-0.030855522,-0.072359845,0.17311426,0.14101443,0.036092248915859486
239,-0.581525808512842,3.234139377903136e-07,-0.10560385,-0.009820703,0.17150068,0.15908463,3.0664432620118623e-06
240,0.3611282868348197,0.0013217496380278123,0.014797183,-0.045192573,0.17436877,0.1594109,0.004028189373037143
241,0.39835463648428754,0.00040569628529048914,0.00061499275,-0.061089195,0.1301821,0.16891423,0.0015198768151370521
242,-0.30808665799289375,0.006045126248107893,-0.03257153,0.026479244,0.18994914,0.19186786,0.015024779801122531
243,0.2573138562908709,0.02162912614929561,0.042621724,-0.009345611,0.21379557,0.19245869,0.04394489122396568
244,-0.2786092287475015,0.012947489709322892,0.011999286,0.08315274,0.312429,0.20638601,0.028656115552622423
245,0.0025646743148912787,0.981663052571982,-0.0040204367,-0.0050748317,0.45914233,0.3727906,0.9864298975126354
246,0.3042929570209501,0.0066900239565553105,0.028022613,-0.026282588,0.2159609,0.14661452,0.01646775127767461
247,-0.22415828737189558,0.045200910254786585,0.009950608,0.04878268,0.16597937,0.17713962,0.08168070370747317
248,0.08893669632943861,0.4256556580871965,0.05645257,0.035436515,0.23219192,0.23787583,0.5298274641992982
